timestamp,V,m,n,h
1.46,-48.94088752660106,0.17363795382057512,0.5513867574331429,0.3480550803942545
1.47,-48.6747072185965,0.1757849349261309,0.5505518585110635,0.348551923682743
1.48,-48.33394446434285,0.17869238961432973,0.5496853988241206,0.34899830639733415
1.49,-48.01716488888038,0.18102403811244222,0.5484742228338004,0.34950719017871423
1.5,-47.77544346547627,0.1835138431421204,0.5476511281020141,0.3498202177858447
1.51,-47.451584467653866,0.185972771634622,0.546508008639334,0.3503493174479833
1.52,-47.14302379387577,0.1887151843066161,0.5455066278934274,0.3510840018065241
1.53,-46.7330322628788,0.19172885382868346,0.5441353621327891,0.3523455665487795
1.54,-46.35177472049146,0.19494879512810812,0.5430473951476078,0.35317235879797515
1.55,-45.96559197327497,0.19808983008278247,0.5417533191067955,0.3536405091744621
1.56,-45.568010846064844,0.2016352286821721,0.5402756496684193,0.3544532481336045
1.57,-45.13086827213252,0.20490581466790858,0.5391410351877375,0.35507281544384134
1.58,-44.74738580535976,0.20837632065462042,0.5378603283649905,0.35585980401233397
1.59,-44.31232493720455,0.21153585066992087,0.5362753693406076,0.3565980004307699
1.6,-43.89541261548616,0.21505711563445487,0.5345883629289419,0.3574436417396875
1.61,-43.401063168715766,0.2189850236172229,0.5327968084801182,0.35824892271714964
1.62,-42.88411057741728,0.22290353355678438,0.5315321245662447,0.3591251362839367
1.63,-42.320875444778004,0.22701758118359736,0.5299623124107498,0.36012761173108215
1.64,-41.697538812800126,0.23146838388753238,0.5281839444862345,0.36062134322180256
1.65,-41.15362370071136,0.23571865862130664,0.5264304287399919,0.3616937601207242
1.66,-40.60294136712258,0.24065215556928107,0.5245794865063587,0.3624249542933811
1.67,-40.01411154766512,0.24582527061173703,0.5227172936487594,0.36348107408043984
1.68,-39.28454249635382,0.2509025659500215,0.521029921208366,0.36424911822923944
1.69,-38.47115436384877,0.2565248357108836,0.5192522343702413,0.3655081012995907
1.7,-37.676177973320776,0.2624061741833477,0.5169527430079824,0.3665982619900834
1.71,-36.80971669119938,0.26856264128582086,0.5147329673015923,0.3675158946093234
1.72,-35.93632692639102,0.27501425952352265,0.5125814027580147,0.36873386161114846
1.73,-35.05750838619578,0.28156666508031714,0.5102597113288516,0.3699359333735861
1.74,-34.089333191300696,0.28911574574925725,0.5076003028627687,0.37135886477048574
1.75,-33.10644623968522,0.2967851198055671,0.5046714176234959,0.3721844531753595
1.76,-31.952066500144,0.3046467899334428,0.5018893960486018,0.3734608123219449
1.77,-30.76475109102984,0.313023416136534,0.49893648286932407,0.3750215170402373
1.78,-29.544124993212545,0.32195196227939643,0.4956353359957231,0.3764395882706975
1.79,-28.244396745175425,0.3311195282221859,0.4927844807723952,0.37781472793275006
1.8,-26.88123570249323,0.34108392244389085,0.4898266012506527,0.37935948340524556
1.81,-25.32020246727209,0.35156009067865507,0.4864874314638911,0.3809960371946367
1.82,-23.77894252350468,0.3627430030130811,0.48315357969822126,0.3826218721956774
1.83,-22.047052066084497,0.37428572235231294,0.4796824562588353,0.38429050258753156
1.84,-20.261853040493747,0.38623570839966004,0.47585583420429733,0.3862526369929484
1.85,-18.342258547559954,0.3992712896194637,0.47201381259856673,0.3883928847901641
1.86,-16.22666636077977,0.4135021280766082,0.46811930569048793,0.39040294615772325
1.87,-14.006264839628034,0.4278345000613809,0.4641120693283232,0.39238828405337794
1.88,-11.694996224147129,0.4432760367754742,0.45972798573427237,0.3946557611046464
1.89,-9.269794866664023,0.45930139094154027,0.4556990328855044,0.39722060267864207
1.9,-6.70220302491524,0.47590476312462454,0.4516553474490282,0.4004910947698054
1.91,-4.052099902597946,0.4936295819129643,0.4473533005594437,0.40318711012674435
1.92,-1.251163166129716,0.5118529665249999,0.4427998900331283,0.40590872386844795
1.93,1.6561200641457339,0.5306215093954303,0.43838458940318065,0.40906900927789114
1.94,4.67671075034085,0.5501061510747478,0.4338747564145964,0.4124144593578903
1.95,7.738242803095881,0.5699177528577429,0.4295059993331862,0.41564467552829404
1.96,10.838883365048769,0.5904670564422011,0.42550892466882256,0.41913779135654156
1.97,13.871509062695637,0.6110048722318333,0.4211888951905174,0.42294007504150505
1.98,16.85548059938067,0.6319608412622737,0.41709587318271246,0.4271512638124752
1.99,19.81131944794919,0.6525967188324758,0.4130826103517191,0.43111715848243237
2.0,22.621655868057324,0.6726610845326881,0.40888822924089596,0.43516435429142253
2.01,25.345020921414253,0.6928478590975486,0.40508621743420087,0.4396380969467834
2.02,27.802746275493295,0.7122479744189747,0.40099016685994066,0.4438124713596311
2.03,30.02205625227228,0.730861084950416,0.39687956191309864,0.4482946989451086
2.04,31.95247402185311,0.7492213844104093,0.3928213303518846,0.4526049501882848
2.05,33.674293797547485,0.7669264847391547,0.3889404519110157,0.4569043540634663
2.06,35.109887710657084,0.7835267141455903,0.38512531746780204,0.46172007078856653
2.07,36.37415518095458,0.7992700347318625,0.3815602819918256,0.4663165086234587
2.08,37.39174307436389,0.8142969210462374,0.3779055460320835,0.47095560756706606
2.09,38.316955082105245,0.8281809776852642,0.373772136070407,0.475714284893313
2.1,38.87358531444986,0.841178364604537,0.3698675534587434,0.4801271260563627
2.11,39.30578004995828,0.8531780884974464,0.3662589118080349,0.4845955796216911
2.12,39.71656740427773,0.864582904361119,0.36264362094179114,0.48923244149843
2.13,39.97860310785248,0.8753863571480027,0.3594381711232721,0.4938501902091355
2.14,40.1378363578899,0.884690309792037,0.35556569182147674,0.4985977664024326
2.15,40.26918563879606,0.8936483678326925,0.3520375009580709,0.5028727080043793
2.16,40.30885564154826,0.9016507743269866,0.3485570458960297,0.5074958996381365
2.17,40.312266799717044,0.9090569519575212,0.3451689522669934,0.5120786481235998
2.18,40.26928283724137,0.9162440015943683,0.3418849720489166,0.5164874749369902
2.19,40.23824843167773,0.9228657461090725,0.33821794575100744,0.5210374937636161
2.2,40.053656273675436,0.928826914925625,0.33497666015962974,0.5251517857032411
2.21,39.90218947220626,0.9340837676196276,0.3316983467944648,0.5296132763842153
2.22,39.765510500660824,0.9389629094489418,0.3283679891543251,0.5340800069724216
2.23,39.59658027653545,0.9435219232814049,0.3249329881299726,0.5381384835591416
2.24,39.33329867466187,0.9478098488951467,0.3216976066249447,0.5420335590638187
2.25,39.103262330858335,0.9513436338125422,0.31857874060496044,0.5461190018043401
2.26,38.81673448445832,0.9550376519954399,0.3150156620400229,0.5502293666963706
2.27,38.53123442095975,0.9581406875562278,0.3119046090076486,0.5545844436275652
2.28,38.22591490530966,0.9609842593599806,0.30885533615402216,0.5584858006249155
2.29,37.96076410369533,0.9637671217372142,0.30580004899873414,0.5623750752397556
2.3,37.5722721717946,0.966384560847241,0.3026544202541383,0.5661584571475956
2.31,37.32091264342695,0.9688264045879187,0.2993990632278285,0.5698480509610157
2.32,37.02890170477125,0.9711347173278778,0.29634229919596267,0.5733869381023388
2.33,36.70993912658576,0.9730333391693864,0.293679312132981,0.5773152183238933
2.34,36.37089160449632,0.9744641604869703,0.2905312384283049,0.5810420559619466
2.35,36.06432361459335,0.9761766679425624,0.2878729621528523,0.5846344383412199
2.36,35.75525091179837,0.9778981054798146,0.28482823835048504,0.5882105675989474
2.37,35.2943489686153,0.979296761758065,0.28184665462444874,0.5917841804227619
2.38,34.96615506675159,0.9808331161576459,0.2794496257084586,0.5947538768766591
2.39,34.695706613061525,0.981883016820706,0.2766927352757146,0.597856348121093
2.4,34.25117629736625,0.9832497656831226,0.2739691385959158,0.6012266563151086
2.41,33.848232767715324,0.9843231598812543,0.27100100404327065,0.6047332781258745
2.42,33.43607998740821,0.9856972017872501,0.2682200813086218,0.6079439102617759
2.43,32.89324414782439,0.9864889524503339,0.26538597435821765,0.6111492441751833
2.44,32.53382071502368,0.9873138980769051,0.26256142654073494,0.6141072362853067
2.45,32.086669974414875,0.9877809737299826,0.260244306938116,0.6170018449552847
2.46,31.659648874679856,0.988199605863653,0.25778881778842283,0.6196261614834802
2.47,31.256075437732164,0.9887943142223171,0.25532391275819355,0.6224660134941031
2.48,30.81500355692831,0.9893053744905626,0.2528355311661659,0.6257270533970136
2.49,30.413126974642594,0.9898507359809396,0.250396556507121,0.6285664961011804
2.5,29.90016186672474,0.9904699490331759,0.24814584993407207,0.6314628300070267
2.51,29.58912007539978,0.9910662817760032,0.2457886998866043,0.6343366862170251
2.52,29.14388081732429,0.991112823040925,0.2431742616287418,0.6378553914215978
2.53,28.75454814769242,0.991413413971609,0.24064274518360887,0.6407599885735885
2.54,28.261037868690444,0.9918049360780624,0.23836918541860014,0.6436168115999091
2.55,27.83576534348218,0.9918539075747275,0.23591388749991046,0.6465922196814123
2.56,27.296808083318496,0.9922130522080763,0.2335776686296125,0.6491377085933543
2.57,26.755212758279914,0.9926418761745094,0.23126795653411258,0.6515987874026785
2.58,26.31833802873292,0.993045697599563,0.2288864474202025,0.6542139642897011
2.59,25.82463258785966,0.9931231060358767,0.22685450649924455,0.6565570011543229
2.6,25.34492964048461,0.9928062376133204,0.22486698394189505,0.6589698972321669
2.61,24.905446379040754,0.9929948426443057,0.2229319038963288,0.6613224194246123
2.62,24.38196105883215,0.9931021794518481,0.22020401820957092,0.6635894965066522
2.63,23.88109505103409,0.9932830913975282,0.21806211460790279,0.6655929404688778
2.64,23.352604902136942,0.9935256548676368,0.21611262849620927,0.667916093338838
2.65,22.813981180464864,0.9935321680563526,0.21395078597222403,0.6700248896850082
2.66,22.26116639707926,0.9932811477362041,0.21164155429966228,0.6728986226802853
2.67,21.738446832652425,0.9935014663798899,0.209498202506487,0.6750639900395663
2.68,21.17703722382833,0.9933835834768578,0.2077333185466142,0.6772231468662138
2.69,20.676991814509844,0.9935026897364642,0.20565297450647074,0.6797475103258757
2.7,20.252562854543186,0.993611662459507,0.20365735188203307,0.6817869610920871
2.71,19.694836936109002,0.9935250374659781,0.2017147235643621,0.6840760072793013
2.72,19.235915488328022,0.9934685102748954,0.1993121873308671,0.6860863851541976
2.73,18.73659863690414,0.9934618899292798,0.1972885696715437,0.6883280133137121
2.74,18.260063639248628,0.9935482536701084,0.19491345343359828,0.6901806824068818
2.75,17.743019004680708,0.9935539249942277,0.19322083032490403,0.6920534772533399
2.76,17.195524304153928,0.9934706090873615,0.19096077922547652,0.6942294218498514
2.77,16.767981208383265,0.993553504917858,0.1892191703349557,0.6961426427651111
2.78,16.275143814413738,0.9936798908654519,0.1867263811302507,0.6983175689115892
2.79,15.814169547415519,0.993859584914251,0.18506795896848707,0.7000529682534518
2.8,15.220488855526847,0.9938067041106977,0.18336715840546883,0.7017060800229988
2.81,14.663673557424113,0.9936062182464327,0.1817463325180118,0.7035437498243564
2.82,14.05484326591955,0.9934194191820727,0.17999600836345267,0.7051202371060635
2.83,13.498954198542439,0.9934947262791276,0.1780895059124473,0.7067049548273016
2.84,12.916296399539444,0.993414060441364,0.17636484934014135,0.708243708673866
2.85,12.386867213952023,0.9928060218953016,0.17498555735443205,0.7095977585075136
2.86,11.80778034395283,0.9928588426476815,0.1730668363018405,0.7107879194694756
2.87,11.24789033715942,0.9926075028286035,0.17136927619156164,0.7122455322116755
2.88,10.75767830422027,0.9923239486251679,0.16987196128752274,0.7136596734092172
2.89,10.313126920967749,0.9924713964033,0.16825300031530904,0.7148926665903242
2.9,9.862568471870999,0.9921424510774588,0.1668789543150522,0.7163121968658138
2.91,9.376104045023439,0.9918841440035946,0.16536927409667182,0.7179550979323054
2.92,8.8865334360436,0.9916514169932947,0.16360807281775785,0.7192881552052229
2.93,8.438891178917443,0.9910886368157366,0.16193471835887793,0.7206424196863609
2.94,7.855950496487022,0.9906591339908615,0.16039796941905426,0.7222824386346167
2.95,7.263407368657046,0.9903598151446398,0.15871494468217992,0.7236282512420392
2.96,6.748012610104424,0.9903655852162763,0.15728758259847864,0.7250088467938335
2.97,6.253021721382544,0.9900199502147181,0.1561284193210258,0.726471982987783
2.98,5.686577746811805,0.9897801378562254,0.15422300172236517,0.7275650140094269
2.99,5.162708079456734,0.9894371146384907,0.15268928513763483,0.7285605264189272
3.0,4.653061242833777,0.9891957278009963,0.15119209735525815,0.7301231147894156
3.01,4.136665581704487,0.9887317084086928,0.15005274075378847,0.7315338913816932
3.02,3.586473518447102,0.9883615412189348,0.1487699182778448,0.7329146712920719
3.03,3.008785897161858,0.9880867190607655,0.14731730710315288,0.7341793467662119
3.04,2.509031024123114,0.9874112371892131,0.14598491378587428,0.735447102908863
3.05,2.0824444490864207,0.9869402685873011,0.1445807759670496,0.7365914944534995
3.06,1.5535426219835013,0.9864781631959648,0.1432149957193679,0.737724205755893
3.07,1.1060573931296513,0.9861189617370335,0.14205480560155595,0.7391242765954819
3.08,0.5555064625216306,0.9861169903280049,0.14102889619083217,0.7400564868806975
3.09,0.04814524512990628,0.9856216073480417,0.13989386911613494,0.7411776595871364
3.1,-0.42208559952542984,0.985205734873673,0.13813972458687399,0.742234044330233
3.11,-0.89114349293127,0.9849422651767635,0.1369812479087499,0.7434937010179252
3.12,-1.3700934576624435,0.9843829368571859,0.1357704864989083,0.7444332841937438
3.13,-1.8102410342115858,0.9839775377509599,0.1344709653050824,0.7455853527288016
3.14,-2.33713834778683,0.983680359732282,0.1329833591506839,0.7465071663327884
3.15,-2.7972014821503253,0.9832098638697644,0.1316082645727982,0.7470906658320573
3.16,-3.291664530110489,0.982665789049671,0.13028296263112543,0.7478095766550739
3.17,-3.751404819277284,0.9818814347855739,0.12907694021166702,0.7485332143316789
3.18,-4.1523940228449785,0.9813618568026892,0.12772070601673746,0.7491530372754825
3.19,-4.575839647744605,0.9803919835842443,0.1266590767942185,0.7500190000618974
3.2,-5.0454869267911135,0.9794741963336265,0.12550488436154764,0.7511889927898066
3.21,-5.519830011114246,0.978684757570237,0.12437907234077965,0.7518678930268035
3.22,-6.046392767211389,0.9777393930850263,0.12342590676681073,0.7523276284735345
3.23,-6.607605647178341,0.9768737632542348,0.12216676697457003,0.7529672878401268
3.24,-7.208025135893344,0.976684066459797,0.12102869662172494,0.7536138223167798
3.25,-7.640388763144372,0.9756942561716222,0.12005179201452802,0.7541147427752869
3.26,-8.080592711009473,0.9751116891153375,0.11878225721852712,0.7548151016971608
3.27,-8.555993226244544,0.97400328657391,0.11758339920222935,0.7552370878984824
3.28,-9.018788221616193,0.9729310716498151,0.11655594478106339,0.7558025462515682
3.29,-9.435498882328936,0.9719648946596072,0.11568499507972664,0.7565546522810545
3.3,-9.916841284240595,0.9708835338143564,0.11448222226085447,0.7569096813297829
3.31,-10.33766587732362,0.9698490840365582,0.11377737557151853,0.7574051566935811
3.32,-10.802084451943402,0.9688353775146041,0.11304115334409992,0.7578816058071262
3.33,-11.234781741482175,0.9676979528359441,0.11163833396557472,0.7587877109119543
3.34,-11.747998634391626,0.9668533453053385,0.1107561991616261,0.7593875592887295
3.35,-12.207842647321419,0.9656703770802765,0.10951626042577964,0.7600237914688175
3.36,-12.71651169371873,0.9646230372311919,0.10880426485063892,0.7606363842143175
3.37,-13.1436046492431,0.9636873890657299,0.1076907759537023,0.7612164051322752
3.38,-13.635310713847922,0.9627287031380898,0.10678219997587096,0.7621695020271391
3.39,-14.124874906593458,0.9614184278661895,0.10568928512796355,0.7623902572262682
3.4,-14.654109339237536,0.9600129737249053,0.10483496940546294,0.763078716569934
3.41,-15.215387884431786,0.9584100648547907,0.10360461505087527,0.763545113535637
3.42,-15.657428876371121,0.9572967338568467,0.10282356253736931,0.7637871314091962
3.43,-16.125341886154224,0.9559760138564579,0.101704163629975,0.7640621331911821
3.44,-16.61133870072312,0.9544314616820154,0.10091843508025364,0.7642075558157841
3.45,-17.0804001597002,0.95295357927474,0.1003341537250746,0.7643568863458399
3.46,-17.505102267162954,0.9515904468143155,0.09970328801307525,0.7648842135957227
3.47,-17.888848432123773,0.9501071364741406,0.0991981515189235,0.7651624986834185
3.48,-18.32710715950188,0.94873726216006,0.09830163958111693,0.7654852030873938
3.49,-18.742696714009895,0.9472488513369323,0.09766787866801598,0.7660162466465036
3.5,-19.214677797675584,0.9457460194395761,0.09666485077011235,0.7664683677502924
3.51,-19.58887662417399,0.943951357066149,0.09588028261562442,0.7670613026034004
3.52,-20.00337066975292,0.9424968074732292,0.09495004789821082,0.7675355181147651
3.53,-20.478624892873913,0.9404707653984856,0.09434638901088331,0.7679040902619351
