timestamp,V,m,n,h
1.39,-50.48090993614574,0.15852562066930487,0.556495256296267,0.3455198333908221
1.4,-50.25821951476026,0.16048234262421604,0.5556606799402116,0.34597723340731035
1.41,-50.02890652544719,0.16249179267707956,0.5548077848381925,0.34644314065823173
1.42,-49.79262279715295,0.16455646851024033,0.553935804594896,0.34691786434314464
1.43,-49.54899420808213,0.1666790430262757,0.5530439162534845,0.3474017344560961
1.44,-49.29761984367779,0.16886237211548474,0.5521312379638835,0.3478951027066199
1.45,-49.038072658270146,0.17110948544369523,0.5511968314990239,0.3483983414885281
1.46,-48.76989506960944,0.17342361037943216,0.5502396932932564,0.34891184700254346
1.47,-48.49260120457848,0.1758081535535274,0.5492587602046863,0.3494360368627078
1.48,-48.205668245316716,0.17826676098469427,0.5482528898687117,0.3499713571064394
1.49,-47.90853336767199,0.18080334417759167,0.5472208526132942,0.3505182852621793
1.5,-47.60059439086695,0.18342206602164768,0.5461613351483131,0.3510773288386764
1.51,-47.281202541863166,0.18612738797081915,0.5450729244802377,0.3516490313138358
1.52,-46.94966709781633,0.18892402281358595,0.5439541218433552,0.352233966367446
1.53,-46.60523926123359,0.19181705434400675,0.5428033045576599,0.35283275196543973
1.54,-46.247110198586405,0.19481195424502373,0.5416187208257838,0.3534460523418466
1.55,-45.874411089311785,0.1979145586599448,0.5403984958793432,0.3540745758270752
1.56,-45.48620479290816,0.20113112475809303,0.5391406133662898,0.3547190819124976
1.57,-45.081481408890625,0.20446834569636835,0.5378429102387414,0.3553803830007831
1.58,-44.659143808222986,0.20793346068473575,0.5365030428328827,0.35605935752297374
1.59,-44.21800701818044,0.21153423835930618,0.5351184920523765,0.35675694858480195
1.6,-43.75678977971287,0.2152790201380879,0.5336865509558344,0.3574741700844849
1.61,-43.27410452922951,0.2191767738143996,0.5322043102484337,0.35821211345573994
1.62,-42.768442257269,0.22323720213792947,0.5306686274713144,0.35897196094694017
1.63,-42.23816523556078,0.22747076238970815,0.5290761266619908,0.3597549895178522
1.64,-41.68150301107835,0.2318886674250052,0.527423203105349,0.36056257226226085
1.65,-41.096524859465,0.23650306773388502,0.5257059837545703,0.36139620171937087
1.66,-40.48113096882648,0.24132709735428406,0.5239203209159046,0.36225749645115246
1.67,-39.83304230461053,0.24637489241838598,0.522061810691686,0.3631482068758372
1.68,-39.149781436291605,0.2516617021253371,0.5201257894462182,0.36407023138447064
1.69,-38.428648305311334,0.2572040399469366,0.518107322065034,0.3650256375402568
1.7,-37.666710064240434,0.2630196939166693,0.5160012457595091,0.3660166685428404
1.71,-36.860783886383885,0.26912780196682345,0.5138022161946838,0.3670457586617019
1.72,-36.00740445512383,0.2755490574897551,0.5115047297596399,0.36811556477012397
1.73,-35.10281641859424,0.2823056802027793,0.5091032222669668,0.36922897186475767
1.74,-34.14295621481827,0.28942149365528147,0.5065921867984586,0.37038911519733253
1.75,-33.12342466739517,0.29692207298046003,0.503966284955305,0.3715994119031899
1.76,-32.039484795507775,0.3048346716246084,0.5012205330053661,0.37286356958587036
1.77,-30.886051556434328,0.3131882450689233,0.4983505332983123,0.37418561482662155
1.78,-29.65768332559911,0.32201344940431637,0.49535269327666315,0.37556991893904235
1.79,-28.34860498206633,0.3313424144333594,0.49222450643018933,0.37702120456651017
1.8,-26.95273075314629,0.34120857487118234,0.48896488652924325,0.37854457524822277
1.81,-25.463706734943084,0.35164634350482743,0.4855744320367552,0.3801455232931118
1.82,-23.874997017996346,0.3626905678662491,0.48205565664253175,0.3818299282994582
1.83,-22.18000298686781,0.37437585945558993,0.47841327637264636,0.38360406328008795
1.84,-20.372212838604284,0.3867357303297088,0.47465423433153453,0.3854745703531288
1.85,-18.44545037195688,0.3998013594429999,0.4707876799810654,0.3874484266724383
1.86,-16.394160539444975,0.4136002055481014,0.4668247934017626,0.38953289052467144
1.87,-14.213812545214887,0.4281542164218921,0.46277841078812043,0.39173541564811504
1.88,-11.90138223154785,0.4434778247902291,0.45866253901875254,0.39406353849841724
1.89,-9.455944253001777,0.45957566395096,0.45449177129773743,0.3965247250243777
1.9,-6.87935324371508,0.4764401607973422,0.4502806599203249,0.3991261787896656
1.91,-4.176988128458506,0.49404912806804324,0.44604313595623,0.40187460718577556
1.92,-1.3585088332610087,0.5123635652315923,0.44179201992278544,0.40477594669236866
1.93,1.5614556513085471,0.5313259149333394,0.437538670703233,0.407835053871368
1.94,4.562794390583777,0.5508590553659215,0.4332927931739357,0.41105537661143415
1.95,7.619707243682618,0.570866287108501,0.42906239384789124,0.4144386223636427
1.96,10.700931625720726,0.5912325317395863,0.42485386000578856,0.4179844512965225
1.97,13.770506463982224,0.6118268463211151,0.4206721253511423,0.42169022420696606
1.98,16.789124178920687,0.6325062360106596,0.4165208819117571,0.42555083894831025
1.99,19.71603105405421,0.6531205822882287,0.41240280596750184,0.42955868525885593
2.0,22.511330423634952,0.6735183501279567,0.4083197732766798,0.43370374234790243
2.01,25.138426523903757,0.6935525131242692,0.40427304810116643,0.43797381796379425
2.02,27.566351233485886,0.7130863199511108,0.4002634382891807,0.4423549314167214
2.03,29.771610238595095,0.7319982204058695,0.3962914187894662,0.4468318017253157
2.04,31.73934229194048,0.7501856285677779,0.3923572249617492,0.45138840317220974
2.05,33.463644382325114,0.7675672247149675,0.3884609217383561,0.4560085349039555
2.06,34.94708152181852,0.7840837566899728,0.3846024535631161,0.46067635539002966
2.07,36.19951611162883,0.7996974578852758,0.3807816800217591,0.46537683948289127
2.08,37.236489879879095,0.8143903481549487,0.37699840101094473,0.4700961289479493
2.09,38.07741063267603,0.8281617592352819,0.3732523744508224,0.47482176584807423
2.1,38.7437828857863,0.8410254361582081,0.3695433287539281,0.4795428111013039
2.11,39.257659549724636,0.8530065277754061,0.3658709716409684,0.484249862981519
2.12,39.64041892442275,0.8641387090324107,0.36223499642062873,0.48893499695576925
2.13,39.911901396956424,0.8744615972332934,0.35863508650765574,0.49359165053103454
2.14,40.08988605891384,0.8840185495344464,0.35507091871092367,0.4982144754958074
2.15,40.189853593516794,0.8928548684886255,0.35154216565491686,0.502799176388316
2.16,40.22496692336173,0.9010163998473982,0.3480484975829501,0.5073423494633778
2.17,40.206200706621516,0.9085484810698923,0.34458958371256665,0.5118413318412778
2.18,40.14255958038431,0.9154951869209527,0.34116509326136324,0.5162940664916753
2.19,40.041337807037166,0.921898816080988,0.33777469622650524,0.5206989855672305
2.2,39.908386512052296,0.9277995663083496,0.3344180639777434,0.525054912361181
2.21,39.74836666885881,0.9332353523779008,0.331094869707814,0.5293609807403655
2.22,39.56497587309484,0.9382417289851549,0.32780478877333585,0.5336165700549104
2.23,39.36114347696656,0.942851888718613,0.32454749895083046,0.537821253388933
2.24,39.139193657638536,0.9470967117013029,0.32132268062803526,0.5419747567868051
2.25,38.90097735065537,0.9510048482311846,0.3181300169435392,0.5460769275272923
2.26,38.64798008259584,0.9546028254090498,0.3149691938899102,0.5501277092052897
2.27,38.381403474015265,0.9579151608628713,0.3118399003846509,0.5541271229955101
2.28,38.10223336492016,0.9609644894618037,0.3087418283215556,0.558075252384699
2.29,37.81128734002531,0.9637716812651353,0.305674672601749,0.5619722322273802
2.3,37.50925584476487,0.9663559679877355,0.302638131155017,0.5658182394403836
2.31,37.19672994936713,0.9687350552801296,0.29963190494852754,0.5696134863431037
2.32,36.8742248934758,0.9709252386071098,0.29665569799068536,0.5733582150036883
2.33,36.54219687616729,0.9729415065480028,0.2937092173272803,0.5770526929342624
2.34,36.201055416636,0.9747976405508758,0.29079217303616445,0.5806972096831867
2.35,35.85117472530277,0.9765063115363507,0.2879042782153409,0.5842920737410504
2.36,35.49289898115829,0.9780791589730176,0.2850452489743322,0.5878376105636581
2.37,35.12655064081234,0.9795268827702628,0.2822148044165251,0.5913341601852344
2.38,34.752432567332704,0.9808593097920328,0.27941266662714587,0.5947820758314378
2.39,34.370832459769375,0.9820854581827476,0.2766385606621119,0.5981817225923816
2.4,33.98202560011711,0.983213624303011,0.2738922145197792,0.6015334757084712
2.41,33.586276863020785,0.9842514154585996,0.27117335913652735,0.6048377199448869
2.42,33.18384175420643,0.9852058167667876,0.268481728368244,0.6080948484180885
2.43,32.77496744478909,0.9860832439911117,0.2658170589682263,0.6113052617622616
2.44,32.35989497517551,0.986889582589239,0.2631790905789985,0.614469367269636
2.45,31.938858714823105,0.9876302363470661,0.2605675657098293,0.6175875782325021
2.46,31.51208699280009,0.9883101645244627,0.25798222972250767,0.6206603132921353
2.47,31.079804452034967,0.9889339147812498,0.25542283082130995,0.6236879956513434
2.48,30.642228841365423,0.9895056630337088,0.2528891200264697,0.6266710527915499
2.49,30.199574911285076,0.9900292374049149,0.2503808511714028,0.6296099156300377
2.5,29.7520528511078,0.9905081496343019,0.2478977808808842,0.6325050181542746
2.51,29.29986732209308,0.9909456211417839,0.24543966855575108,0.6353567970653465
2.52,28.843221217016804,0.9913446030039087,0.2430062763688129,0.6381656909804428
2.53,28.382311057009815,0.9917078025637783,0.24059736923688152,0.640932140443884
2.54,27.91733055256746,0.9920376994265336,0.23821271482076045,0.6436565872059178
2.55,27.448470366601338,0.99233656457194,0.23585208350844336,0.6463394738553674
2.56,26.975914928723,0.9926064788885379,0.23351524839626675,0.6489812437812631
2.57,26.499847529311126,0.9928493453023068,0.23120198529223615,0.6515823403262541
2.58,26.020445725147926,0.9930669058549384,0.2289120726882013,0.6541432069139052
2.59,25.53788329795133,0.9932607530030414,0.2266452917597708,0.6566642865551161
2.6,25.05233227491848,0.9934323406265637,0.2244014263580204,0.6591460213492162
2.61,24.563957588828252,0.9935829974684999,0.22218026298459898,0.6615888527409475
2.62,24.07292322234596,0.9937139340664974,0.2199815908042137,0.6639932206414941
2.63,23.57938816752017,0.9938262538307148,0.21780520161730788,0.6663595635836181
2.64,23.083506542497183,0.9939209610652688,0.21565088985795935,0.6686883184795276
2.65,22.58543147495562,0.9939989670795986,0.2135184525955288,0.6709799200031441
2.66,22.085308976109747,0.9940610996985042,0.21140768950492084,0.6732348010004838
2.67,21.583283449051372,0.9941081074108657,0.20931840288448275,0.6754533917332483
2.68,21.079495440466857,0.9941406662061576,0.20725039763363645,0.6776361199209257
2.69,20.57407986172833,0.9941593854241603,0.2052034812459118,0.6797834107520697
2.7,20.067170696038396,0.9941648111039482,0.20317746381987775,0.681895686234876
2.71,19.558895637130323,0.99415743236059,0.20117215802820052,0.6839733655973769
2.72,19.049379703949437,0.9941376841914976,0.19918737913561196,0.6860168647725625
2.73,18.538745315665217,0.9941059513436167,0.19722294498620507,0.6880265962583177
2.74,18.027108725539517,0.994062572773022,0.19527867598799598,0.6900029693669374
2.75,17.51458523751968,0.9940078432838542,0.1933543951345627,0.6919463895649521
2.76,17.001284909565364,0.9939420177202489,0.19144992797376997,0.6938572588211919
2.77,16.487314142159605,0.9938653130565467,0.18956510262232262,0.6957359753424683
2.78,15.97277778848517,0.9937779102741776,0.18769974976559803,0.6975829332669926
2.79,15.457774405257803,0.9936799578986296,0.18585370263217,0.6993985230836802
2.8,14.942401491642523,0.993571572534925,0.18402679702552138,0.7011831310057142
2.81,14.426752363753375,0.9934528416280356,0.18221887129402103,0.7029371392407002
2.82,13.910916039627258,0.9933238251011106,0.1804297663393647,0.7046609259412603
2.83,13.394980570137484,0.9931845560084018,0.1786593256289897,0.70635486480402
2.84,12.879028265828326,0.993035043264011,0.17690739516359275,0.7080193255319938
2.85,12.36313984843252,0.992875271718125,0.17517382351219274,0.7096546733510785
2.86,11.847393026195475,0.9927052037728461,0.17345846178916322,0.711261269135527
2.87,11.331860986604333,0.992524780775929,0.17176116365339114,0.7128394695370575
2.88,10.81661600555752,0.9923339230140469,0.1700817853306779,0.7143896265789687
2.89,10.301725661952013,0.9921325316467959,0.1684201855795084,0.7159120880478231
2.9,9.787255280328107,0.991920488738101,0.16677622572212286,0.7174071972134646
2.91,9.273268276018424,0.9916976579387051,0.16514976963357936,0.718875292792345
2.92,8.759823481822032,0.9914638858126573,0.16354068372752706,0.720316709227214
2.93,8.24697883997109,0.9912190013899604,0.16194883698832818,0.7217317762908174
2.94,7.734788427956463,0.9909628175287932,0.16037410093742974,0.7231208194158175
2.95,7.223304394466139,0.9906951307725437,0.15881634966083938,0.7244841594885161
2.96,6.7125763337523505,0.9904157219937629,0.1572754597922276,0.7258221129350103
2.97,6.202650858258734,0.9901243568066537,0.15575131051820473,0.727134991776967
2.98,5.69357315391074,0.9898207854808286,0.15424378358558682,0.728423103485955
2.99,5.185384957450719,0.9895047437663437,0.15275276328376922,0.7296867512217521
3.0,4.678126835382893,0.9891759524688891,0.1512781364681753,0.7309262336084672
3.01,4.171836129617736,0.9888341182768079,0.14981979253099065,0.7321418449872187
3.02,3.6665488129633856,0.988478933318546,0.14837762342974442,0.7333338752375679
3.03,3.162298400122975,0.9881100757021741,0.14695152366036315,0.7345026099338392
3.04,2.6591163003266094,0.9877272094396721,0.14554139027037988,0.735648330332391
3.05,2.1570322370191057,0.9873299844638722,0.14414712285144812,0.7367713133662278
3.06,1.6560736724372624,0.9869180368195457,0.1427686235348356,0.7378718317399108
3.07,1.1562665129213838,0.9864909885168469,0.14140579699025307,0.7389501538938514
3.08,0.6576345506354602,0.9860484476896227,0.14005855041817,0.7400065441014404
3.09,0.16019999725188264,0.9855900084517979,0.13872679354661346,0.7410412624538106
3.1,-0.3360167044114011,0.9851152509118055,0.13741043862486876,0.7420545649200477
3.11,-0.8309968431160283,0.9846237411408658,0.13610940041329112,0.7430467033873787
3.12,-1.3247232212969295,0.9841150310394304,0.1348235961789202,0.7440179256799236
3.13,-1.8171803182884336,0.9835886583224828,0.13355294568259693,0.7449684756210859
3.14,-2.3083541258220976,0.9830441463912178,0.1322973711689758,0.7458985930611062
3.15,-2.798232045716394,0.9824810041911534,0.13105679735722223,0.7468085139104903
3.16,-3.2868030634624854,0.9818987261768215,0.12983115142266488,0.7476984702057787
3.17,-3.774057465244744,0.9812967920943017,0.1286203629860336,0.7485686901247671
3.18,-4.259986927672575,0.9806746668769105,0.1274243640962067,0.7494193980422741
3.19,-4.744584531569444,0.9800318005259019,0.1262430892092183,0.7502508145794123
3.2,-5.227844536104996,0.9793676278728013,0.12507647517336445,0.7510631566247356
3.21,-5.709762592231253,0.9786815685044337,0.12392446120298566,0.751856637404383
3.22,-6.190335521735456,0.9779730265263824,0.12278698885680263,0.7526314665051655
3.23,-6.669561326706497,0.9772413903766718,0.12166400201474749,0.7533878499204143
3.24,-7.1474393096444215,0.9764860327165101,0.12055544684411443,0.7541259901105952
3.25,-7.623969762459788,0.9757063101050695,0.11946127177808559,0.7548460860135011
3.26,-8.099154315724437,0.9749015629549849,0.1183814274754715,0.755548333127727
3.27,-8.572995536731817,0.9740711151742649,0.11731586679302511,0.7562329235135535
3.28,-9.045497229009596,0.9732142740668434,0.11626454474590282,0.7569000458675991
3.29,-9.516664239135403,0.9723303300703141,0.11522741846695347,0.7575498855467676
3.3,-9.986502463850249,0.9714185564983122,0.11420444717206818,0.7581826246078665
3.31,-10.455018988497027,0.9704782094255896,0.11319559210519439,0.7587984418665265
3.32,-10.922221795332554,0.9695085272729997,0.11220081650668727,0.7593975129019335
3.33,-11.388120163640993,0.968508730802158,0.1112200855474688,0.7599800101416786
3.34,-11.852724188757026,0.9674780225988792,0.11025336629624502,0.7605461028438565
3.35,-12.316045328480033,0.9664155871170597,0.10930062764666766,0.7610959571945229
3.36,-12.778095834122048,0.9653205901098241,0.10836184028060582,0.7616297362778818
3.37,-13.238889368941823,0.9641921786863592,0.10743697659014487,0.7621476001780083
3.38,-13.698440396926694,0.9630294807045259,0.1065260106368224,0.7626497059414167
3.39,-14.156764853631065,0.9618316048398327,0.10562891806788605,0.7631362076809142
3.4,-14.613879496939967,0.9605976399221984,0.10474567607373958,0.7636072565301439
3.41,-15.069802630193804,0.9593266550333244,0.10387626329656179,0.7640630007496931
3.42,-15.524553426646406,0.9580176987681763,0.10302065978895748,0.7645035856739045
3.43,-15.978152669091857,0.9566697993579467,0.10217884691373631,0.7649291538155676
3.44,-16.43062212071887,0.9552819638731241,0.10135080730527025,0.7653398448119026
3.45,-16.881985165793264,0.9538531783142532,0.10053652476228916,0.7657357955154319
3.46,-17.332266387004346,0.9523824068369708,0.0997359842097208,0.7661171399557682
3.47,-17.78149191118731,0.9508685916851765,0.09894917159127753,0.7664840093951201
3.48,-18.229689408093954,0.949310652572952,0.09817607382474056,0.7668365323290893
3.49,-18.676887938313765,0.9477074863039082,0.09741667870583931,0.7671748344837106
3.5,-19.12311852059056,0.9460579664285238,0.09667097484724262,0.7674990388722176
3.51,-19.568413451277884,0.944360942471948,0.0959389516050943,0.7678092657277431
3.52,-20.012807276706827,0.9426152398187447,0.09522059899774343,0.7681056326014936
3.53,-20.45633594567719,0.940819658680505,0.09451590765686751,0.7683882542655797
